Energy (keV);Stopping Power (MeV·cm²/g);Dose (kGy)
1653.0;73.2541128525935;153.83363699044634
1652.5;73.26689567814664;153.86048092410795
1652.0;73.27968416397637;153.8873367443504
1651.5;73.29247831439902;153.91420446023795
1651.0;73.30527813373567;153.94108408084492
1650.5;73.31808362631226;153.96797561525577
1650.0;73.33089479645959;153.99487907256514
1649.5;73.34371164851322;154.02179446187776
1649.0;73.3565341868136;154.04872179230858
1648.5;73.36936241570609;154.07566107298283
1648.0;73.38219633954078;154.10261231303565
1647.5;73.39503596267272;154.1295755216127
1647.0;73.40788128946174;154.15655070786966
1646.5;73.42073232427269;154.18353788097264
1646.0;73.43358907147518;154.21053705009788
1645.5;73.44645153544377;154.23754822443192
1645.0;73.4593197205579;154.26457141317158
1644.5;73.4721936312019;154.29160662552403
1644.0;73.4850732717651;154.3186538707067
1643.5;73.49795864664164;154.34571315794744
1643.0;73.51084976023064;154.37278449648434
1642.5;73.52374661693621;154.39986789556605
1642.0;73.53664922116728;154.42696336445127
1641.5;73.54955757733785;154.4540709124095
1641.0;73.5624716898668;154.48119054872026
1640.5;73.57539156317804;154.50832228267387
1640.0;73.58831720170038;154.5354661235708
1639.5;73.60124860986767;154.56262208072212
1639.0;73.61418579211873;154.58979016344932
1638.5;73.62712875289736;154.61697038108449
1638.0;73.6400774966524;154.64416274297002
1637.5;73.6530320278376;154.671367258459
1637.0;73.66599235091189;154.69858393691499
1636.5;73.6789584703391;154.7258127877121
1636.0;73.69193039058811;154.75305382023504
1635.5;73.7049081161329;154.78030704387908
1635.0;73.71789165145242;154.8075724680501
1634.5;73.73088100103071;154.8348501021645
1634.0;73.74387616935688;154.86213995564944
1633.5;73.7568771609251;154.8894420379427
1633.0;73.76988398023465;154.91675635849276
1632.5;73.78289663178984;154.94408292675868
1632.0;73.79591512010005;154.97142175221012
1631.5;73.80893944967988;154.99877284432776
1631.0;73.82196962504892;155.02613621260275
1630.5;73.83500565073194;155.05351186653706
1630.0;73.84804753125877;155.08089981564342
1629.5;73.86109527116446;155.1083000694454
1629.0;73.87414887498913;155.13571263747718
1628.5;73.88720834727805;155.16313752928392
1628.0;73.90027369258166;155.19057475442148
1627.5;73.91334491545558;155.21802432245673
1627.0;73.92642202046058;155.24548624296722
1626.5;73.93950501216257;155.27296052554138
1626.0;73.95259389513271;155.3004471797787
1625.5;73.96568867394727;155.32794621528927
1625.0;73.97878935318782;155.35545764169444
1624.5;73.99189593744106;155.38298146862624
1624.0;74.00500843129895;155.4105177057278
1623.5;74.01812683935863;155.43806636265313
1623.0;74.03125116622255;155.46562744906734
1622.5;74.04438141649823;155.4932009746463
1622.0;74.05751759479865;155.52078694907718
1621.5;74.07065970574195;155.5483853820581
1621.0;74.08380775395143;155.575996283298
1620.5;74.09696174405582;155.60361966251725
1620.0;74.11012168068906;155.63125552944703
1619.5;74.12328756849037;155.6589038938298
1619.0;74.13645941210426;155.68656476541898
1618.5;74.1496372161806;155.71423815397924
1618.0;74.16282098537448;155.7419240692864
1617.5;74.17601072434634;155.7696225211273
1617.0;74.189206437762;155.79733351930022
1616.5;74.20240813029254;155.82505707361432
1616.0;74.21561580661441;155.85279319389028
1615.5;74.22882947140941;155.88054188995977
1615.0;74.24204912936472;155.90830317166592
1614.5;74.25527478517283;155.93607704886296
1614.0;74.26850644353169;155.96386353141654
1613.5;74.28174410914451;155.99166262920346
1613.0;74.29498778671999;156.01947435211198
1612.5;74.30823748097221;156.04729871004164
1612.0;74.32149319662062;156.07513571290332
1611.5;74.33475493839013;156.10298537061928
1611.0;74.34802271101103;156.13084769312314
1610.5;74.36129651921907;156.15872269036004
1610.0;74.37457636775542;156.18661037228637
1609.5;74.38786226136669;156.21451074887005
1609.0;74.40115420480497;156.24242383009044
1608.5;74.41445220282785;156.27034962593848
1608.0;74.42775626019828;156.29828814641638
1607.5;74.44106638168479;156.32623940153806
1607.0;74.45438257206133;156.35420340132882
1606.5;74.46770483610744;156.38218015582564
1606.0;74.48103317860803;156.41016967507687
1605.5;74.49436760435367;156.4381719691427
1605.0;74.50770811814033;156.4661870480947
1604.5;74.52105472476956;156.49421492201606
1604.0;74.53440742904844;156.52225560100172
1603.5;74.54776623578965;156.55030909515827
1603.0;74.56113114981135;156.57837541460387
1602.5;74.57450217593724;156.6064545694682
1602.0;74.58787931899673;156.63454656989313
1601.5;74.60126258382468;156.66265142603183
1601.0;74.61465197526157;156.6907691480493
1600.5;74.6280474981535;156.71889974612236
1600.0;74.64144915735218;156.7470432304396
1599.5;74.65485695771488;156.77519961120126
1599.0;74.66827090410459;156.80336889861962
1598.5;74.68169100138984;156.83155110291867
1598.0;74.6951172544448;156.85974623433407
1597.5;74.70854966814939;156.8879543031137
1597.0;74.72198824738904;156.91617531951698
1596.5;74.73543299705496;156.9444092938154
1596.0;74.74888392204402;156.97265623629244
1595.5;74.7623410272587;157.00091615724327
1595.0;74.77580431760728;157.02918906697528
1594.5;74.78927379800362;157.0574749758076
1594.0;74.80274947336738;157.0857738940715
1593.5;74.81623134862393;157.11408583211025
1593.0;74.82971942870431;157.14241080027907
1592.5;74.8432137185453;157.17074880894515
1592.0;74.85671422308953;157.199099868488
1591.5;74.87022094728526;157.22746398929905
1591.0;74.88373389608653;157.25584118178173
1590.5;74.89725307445325;157.28423145635182
1590.0;74.91077848735097;157.31263482343704
1589.5;74.92431013975107;157.34105129347728
1589.0;74.93784803663081;157.3694808769247
1588.5;74.95139218297321;157.39792358424376
1588.0;74.96494258376703;157.42637942591077
1587.5;74.9784992440069;157.45484841241452
1587.0;74.99206216869338;157.4833305542561
1586.5;75.00563136283269;157.51182586194867
1586.0;75.01920683143705;157.5403343460178
1585.5;75.03278857952444;157.5688560170013
1585.0;75.04637661211882;157.59739088544953
1584.5;75.0599709342499;157.6259389619248
1584.0;75.07357155095335;157.65450025700204
1583.5;75.0871784672707;157.6830747812685
1583.0;75.10079168824943;157.7116625453238
1582.5;75.1144112189429;157.7402635597801
1582.0;75.12803706441039;157.76887783526183
1581.5;75.14166922971712;157.79750538240597
1581.0;75.15530771993427;157.82614621186195
1580.5;75.16895254013892;157.8548003342917
1580.0;75.18260369541412;157.88346776036965
1579.5;75.19626119084894;157.9121485007828
1579.0;75.2099250315384;157.94084256623066
1578.5;75.22359522258347;157.96954996742525
1578.0;75.23727176909115;157.99827071509142
1577.5;75.25095467617444;158.02700481996632
1577.0;75.26464394895234;158.05575229279995
1576.5;75.27833959254993;158.08451314435484
1576.0;75.29204161209823;158.1132873854063
1575.5;75.30575001273435;158.14207502674216
1575.0;75.31946479960146;158.17087607916307
1574.5;75.33318597784879;158.19969055348244
1574.0;75.34691355263159;158.22851846052637
1573.5;75.3606475291113;158.25735981113374
1573.0;75.37438791245533;158.2862146161562
1572.5;75.38813470783722;158.31508288645816
1572.0;75.40188792043666;158.34396463291702
1571.5;75.41564755543942;158.3728598664228
1571.0;75.42941361803742;158.40176859787857
1570.5;75.44318611342868;158.4306908382002
1570.0;75.45696504681737;158.4596265983165
1569.5;75.47075042341389;158.48857588916917
1569.0;75.4845422484347;158.5175387217129
1568.5;75.49834052710248;158.5465151069152
1568.0;75.5121452646461;158.5755050557568
1567.5;75.52595646630058;158.60450857923124
1567.0;75.53977413730725;158.63352568834523
1566.5;75.55359828291353;158.66255639411844
1566.0;75.56742890837313;158.69160070758358
1565.5;75.58126601894595;158.7206586397865
1565.0;75.59510961989817;158.74973020178615
1564.5;75.6089597165022;158.77881540465464
1564.0;75.62281631403671;158.80791425947712
1563.5;75.63667941778664;158.83702677735195
1563.0;75.65054903304325;158.8661529693908
